Wavelength(nm),Intensity
378.8624,274.5959
379.1242000000001,277.86366842105275
379.3860000000002,281.0497263157894
379.6476999999998,283.75954210526305
379.90949999999987,286.7356894736842
380.1711999999999,290.2801263157895
380.433,293.80696842105255
380.6947,297.5682789473686
380.9564,301.45209473684207
381.2181,303.88175789473695
381.4798,307.0980526315789
381.74150000000003,310.9905052631578
382.00320000000005,314.7279157894737
382.26490000000007,317.44605263157894
382.5266000000001,320.36751052631575
382.7883000000001,324.0471421052632
383.0499,327.3873789473685
383.3116,330.6882315789473
383.5731999999999,334.4662
383.83479999999986,337.98675789473685
384.0964999999999,341.28501052631583
384.35810000000015,344.5909894736841
384.61970000000014,348.0949
384.8813,351.7782210526316
385.1428999999999,355.2694789473684
385.40449999999987,358.666047368421
385.66610000000014,362.14377894736833
385.92770000000013,365.9740842105264
386.1891999999999,369.5150947368421
386.45079999999984,372.53147368421054
386.7124000000001,376.0762052631579
386.9739,379.3612157894737
387.23539999999986,383.7704789473685
387.4970000000001,388.51795263157896
387.75849999999997,392.77563157894735
388.02000000000015,396.5174000000002
388.2815,400.614
388.5429999999999,403.8446631578947
388.80450000000013,406.90536315789467
389.06599999999986,410.7598473684211
389.3275000000001,414.01407894736843
389.5888999999999,418.6364473684211
389.8504000000001,422.4216210526315
390.1117999999999,426.21279473684217
390.3733000000001,430.5464000000002
390.63469999999984,433.8495578947368
390.8962000000001,437.2214263157895
391.1576000000002,441.4828421052632
391.4189999999999,445.76299473684213
391.68040000000013,449.8185105263157
391.94179999999983,453.84066842105256
392.2032,457.7773894736841
392.46460000000013,461.105510526316
392.7259999999999,464.9067842105262
392.9872999999999,468.5274578947369
393.24870000000004,472.27954210526303
393.5100000000001,476.4020315789474
393.77139999999986,480.71526315789464
394.03269999999986,484.8590368421053
394.2941,488.4518052631579
394.55540000000013,492.96347368421067
394.81670000000014,497.5191052631579
395.0779999999998,502.20964736842103
395.33929999999987,506.2806999999998
395.6005999999999,510.4279263157896
395.86189999999993,514.5567789473683
396.1232,518.2755052631577
396.38439999999997,522.0247263157894
396.6457,526.0880105263155
396.9069,530.2315263157896
397.1682,534.6847526315787
397.4294,539.3384842105264
397.69070000000005,543.4115631578946
397.9519,547.2783631578947
398.2131,552.3201000000001
398.4742999999999,557.2430052631578
398.7354999999999,561.6154473684212
398.99669999999986,566.3839210526316
399.25789999999984,570.8892684210526
399.5190999999998,575.203589473684
399.7802000000001,579.2395210526316
400.0414,583.8458052631579
400.3024999999999,588.4198842105263
400.56369999999987,592.5657105263158
400.8248000000001,597.2570947368422
401.0860000000001,602.7736315789475
401.3471,608.1346052631577
401.6081999999999,612.6545473684212
401.8693000000001,616.9410157894739
402.1304,622.3695578947368
402.3914999999999,628.0169315789474
402.6526000000001,633.5815263157895
402.9137,638.6019368421054
403.1746999999998,643.0871210526315
403.4358000000001,647.9053684210527
403.6967999999999,652.9853105263159
403.9579000000001,658.1705263157895
404.2188999999999,663.0396736842107
404.47999999999985,668.4558421052633
404.741,673.8484105263158
405.0020000000002,679.7779368421051
405.263,685.0040052631579
405.5240000000001,690.0209684210524
405.7849999999999,695.741405263158
406.0460000000001,701.3778947368419
406.3069999999999,706.2154105263158
406.5679,711.6580052631577
406.82890000000015,716.7448947368422
407.0897999999999,721.6709526315789
407.3508000000001,726.4535105263158
407.61170000000016,731.6016736842106
407.87269999999995,736.9715052631578
408.13360000000006,742.8791842105262
408.3945000000001,748.606242105263
408.6553999999999,754.2907473684212
408.9162999999999,760.332447368421
409.1772,766.4428736842104
409.43810000000013,772.3658210526315
409.6989999999998,778.5803526315789
409.9597999999998,784.8130210526316
410.2206999999999,790.7891631578947
410.4814999999999,796.7785157894738
410.74240000000003,802.0595000000001
411.00320000000005,806.9450473684211
411.26400000000007,812.2381210526314
411.5249000000002,817.8372105263161
411.7857000000002,824.2723157894737
