Wavelength(nm),Intensity
332.93519999999995,6.86291957142857
333.1983,6.763778333333333
333.4614000000001,6.912620380952381
333.7244,7.009419761904762
333.98750000000007,6.963622333333332
334.2506000000001,6.937861047619047
334.5136000000001,7.006817666666667
334.77670000000006,6.83455642857143
335.03970000000004,6.818163
335.3028000000001,6.856674428571428
335.5658000000001,6.792141619047618
335.8288000000001,6.712516333333333
336.09180000000003,6.64460061904762
336.3548,6.591517047619047
336.6178,6.496799380952382
336.88079999999997,6.378142095238094
337.14379999999994,6.230340809523809
337.40679999999986,6.0271141904761905
337.66979999999995,6.055477476190476
337.93270000000007,6.087223523809523
338.1957000000001,5.946968428571429
338.4586,5.797085666666668
338.72159999999997,5.917824619047619
338.9845000000002,5.863960428571428
339.2474000000001,5.85094980952381
339.5103,5.91496219047619
339.77329999999995,6.025813095238096
340.0362000000002,5.788498619047617
340.299,5.711475285714285
340.5618999999999,5.932396571428573
340.82480000000004,5.945927714285714
341.0877,5.888160380952381
341.3505999999999,5.9422846666666675
341.6134000000001,5.813999380952381
341.87629999999996,5.734634428571427
342.1391000000001,5.761696571428572
342.4018999999999,5.686755142857142
342.6648000000002,5.762997523809524
342.9276,5.829091952380954
343.1904000000002,5.859797095238095
343.4532,5.8306530952380955
343.7160000000001,5.70523038095238
343.9787999999999,5.62898780952381
344.24160000000006,5.714077523809523
344.50429999999983,5.704189333333334
344.7671,5.660994095238094
345.0298999999998,5.62768661904762
345.2925999999999,5.576684904761905
345.55540000000013,5.4075460952380965
345.8181000000002,5.343273333333333
346.08079999999995,5.217070047619048
346.3436000000001,5.465053333333333
346.60630000000015,5.389331238095239
346.8689999999999,5.14473057142857
347.13169999999997,5.00343480952381
347.3944000000001,5.048191666666667
347.6570000000001,5.122352333333334
347.91970000000015,5.115846904761905
348.1823999999999,5.111163190476191
348.44509999999997,5.110642666666666
348.7077,5.089565333333333
348.9704000000001,5.043247523809522
349.2330000000001,5.1811605714285704
349.49560000000014,5.148373619047618
349.7582000000001,5.166068285714285
350.0208999999998,5.139005952380951
350.28349999999983,5.153578
350.54609999999985,5.081498761904761
350.8086999999998,5.211865666666666
351.07129999999984,5.177257380952381
351.3338000000001,5.132500714285716
351.59640000000013,5.09555038095238
351.85900000000015,4.9347384285714275
352.12150000000014,4.916003
352.3841000000001,4.711995904761904
352.6466,4.746864523809524
352.9090999999999,4.859536809523809
353.17169999999993,4.82779080952381
353.4341999999999,5.2136871904761914
353.6967000000002,5.256362238095238
353.9592000000001,5.173093857142859
354.2217,5.135883476190475
354.48419999999993,5.311267285714285
354.7466999999999,5.1840228095238094
355.0091000000001,5.316731761904762
